ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.189505,,,,,,,,,,,,04822e01-e24c-49d6-8e3b-db675e8fdf25,787,,"[44.4, 62.2]",3788746,18,,,,-2.976444,,Left Foot,,,,"[36.0, 60.8]",,Ground Pass,,8.515867,,,,Jurriën David Norman Timber,21809.0,,,,,,1,From Throw In,Marten de Roon,6994.0,Right Defensive Midfield,42,Netherlands,941,['ba296143-a9fc-471b-9b6e-8cad62c97a19'],48,,,,,,,,,,,,,,Netherlands,941,00:18:48.006,Pass,
,,,"[35.7, 61.2]",,,,,,,,,,,,0.616553,,,,,,,,,,,,efe14f5e-35c2-4883-8c2f-b2e7e9382c14,789,,"[36.0, 60.8]",3788746,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jurriën David Norman Timber,21809.0,Right Center Back,42,Netherlands,941,"['4e832377-6fdd-49ff-9a87-14cf38d82966', 'ba296143-a9fc-471b-9b6e-8cad62c97a19']",49,,,,,,,,,,,,,,Netherlands,941,00:18:49.195,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba296143-a9fc-471b-9b6e-8cad62c97a19,788,,"[36.0, 60.8]",3788746,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jurriën David Norman Timber,21809.0,Right Center Back,42,Netherlands,941,['04822e01-e24c-49d6-8e3b-db675e8fdf25'],49,,,,,,,,,,,,,,Netherlands,941,00:18:49.195,Ball Receipt*,
,,,,,,,,,,,,,,,1.070338,,,,,,,,,,,,4e832377-6fdd-49ff-9a87-14cf38d82966,790,,"[35.7, 61.2]",3788746,18,,,,-1.9071978,,Right Foot,,,,"[30.0, 44.9]",,Ground Pass,,17.267889,,,,Stefan de Vrij,7787.0,,,,,,1,From Throw In,Jurriën David Norman Timber,21809.0,Right Center Back,42,Netherlands,941,['9e865a22-174b-423c-af6e-d262be268517'],49,,,,,,,,,,,,,,Netherlands,941,00:18:49.812,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e865a22-174b-423c-af6e-d262be268517,791,,"[30.0, 44.9]",3788746,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Center Back,42,Netherlands,941,['4e832377-6fdd-49ff-9a87-14cf38d82966'],50,,,,,,,,,,,,,,Netherlands,941,00:18:50.882,Ball Receipt*,
,,,"[29.8, 41.1]",,,,,,,,,,,,1.009082,,,,,,,,,,,,4382f413-0887-4a46-9e2c-d6b006cb1f14,792,,"[30.0, 44.9]",3788746,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Center Back,42,Netherlands,941,"['6d0b5936-450f-4722-a0c9-d5509863bdc1', '9e865a22-174b-423c-af6e-d262be268517']",50,,,,,,,,,,,,,,Netherlands,941,00:18:50.882,Carry,
,,,,,,,,,,,,,,,1.625512,,,,,,,,,,,,6d0b5936-450f-4722-a0c9-d5509863bdc1,793,,"[29.8, 41.1]",3788746,18,,,,-1.4011151,,Right Foot,,,,"[34.7, 12.5]",,Ground Pass,,29.01672,,,,Daley Blind,3311.0,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Center Back,42,Netherlands,941,['4b0b5cc0-1812-4d57-acf2-8bb37c4497e3'],51,,,,,,,,,,,,,,Netherlands,941,00:18:51.891,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b0b5cc0-1812-4d57-acf2-8bb37c4497e3,794,,"[34.7, 12.5]",3788746,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,42,Netherlands,941,['6d0b5936-450f-4722-a0c9-d5509863bdc1'],53,,,,,,,,,,,,,,Netherlands,941,00:18:53.517,Ball Receipt*,
,,,"[41.8, 16.8]",,,,,,,,,,,,2.664471,,,,,,,,,,,,c19f7e1b-b134-49b0-950d-777b35171a84,795,,"[34.7, 12.5]",3788746,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,42,Netherlands,941,"['4b0b5cc0-1812-4d57-acf2-8bb37c4497e3', 'f3a1ab45-3a6a-4eae-86cc-aa72a7abf6c8']",53,,,,,,,,,,,,,,Netherlands,941,00:18:53.517,Carry,
,,,,,,,,,,,,,,,1.15604,,,,,,,,,,,,f3a1ab45-3a6a-4eae-86cc-aa72a7abf6c8,796,,"[41.8, 16.8]",3788746,18,,,,1.5337762,,Left Foot,,,,"[42.8, 43.8]",,Ground Pass,,27.018513,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,42,Netherlands,941,['8f54fc29-8ea9-41fc-824f-9b42f1c7e1f4'],56,,,,,,,,,,,,,,Netherlands,941,00:18:56.181,Pass,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7c572718-0859-4115-9fac-a12d9894dde5,2795,,,3788746,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marlos Romero Bonfim,16811.0,Left Wing,113,Netherlands,941,,56,,,,,,,,,,,Tactical,Mykola Shaparenko,,Ukraine,911,00:18:56.590,Substitution,
,,,"[55.5, 57.0]",,,,,,,,,,,,5.211949,,,,,,,,,,,,8fd6e14c-f463-4c99-b359-d0a91490771d,798,,"[42.8, 43.8]",3788746,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,42,Netherlands,941,"['8f54fc29-8ea9-41fc-824f-9b42f1c7e1f4', 'af3519be-635e-4a98-8f2b-73a64d26f7e5']",57,,,,,,,,,,,,,,Netherlands,941,00:18:57.337,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8f54fc29-8ea9-41fc-824f-9b42f1c7e1f4,797,,"[42.8, 43.8]",3788746,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,42,Netherlands,941,['f3a1ab45-3a6a-4eae-86cc-aa72a7abf6c8'],57,,,,,,,,,,,,,,Netherlands,941,00:18:57.337,Ball Receipt*,
,,,,,,,,,,,,,,,1.029693,,,,,,,,,,,,af3519be-635e-4a98-8f2b-73a64d26f7e5,799,,"[55.5, 57.0]",3788746,19,,,,0.45320413,,Right Foot,,,,"[70.9, 64.5]",,Ground Pass,,17.129215,,,,Memphis Depay,2988.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,42,Netherlands,941,['e7b347c4-de08-4d1c-9c3a-72a1a6496631'],2,,,,,,,,,,,,,,Netherlands,941,00:19:02.549,Pass,
,,,"[77.8, 69.0]",,,,,,,,,,,,1.764716,,,,,,,,,,,,42868aba-399f-4107-ab3e-ea8e117e6605,801,,"[70.9, 64.5]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Memphis Depay,2988.0,Left Center Forward,42,Netherlands,941,"['dddc7057-5996-4913-942d-8244cb23971b', 'e7b347c4-de08-4d1c-9c3a-72a1a6496631']",3,,,,,,,,,,,,,,Netherlands,941,00:19:03.579,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b347c4-de08-4d1c-9c3a-72a1a6496631,800,,"[70.9, 64.5]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Memphis Depay,2988.0,Left Center Forward,42,Netherlands,941,['af3519be-635e-4a98-8f2b-73a64d26f7e5'],3,,,,,,,,,,,,,,Netherlands,941,00:19:03.579,Ball Receipt*,
,,,,,,,,,,,,,,,1.006188,,,,,,,,,,,,dddc7057-5996-4913-942d-8244cb23971b,802,,"[77.8, 69.0]",3788746,19,,,,0.2050759,,Right Foot,,,,"[90.3, 71.6]",,Ground Pass,,12.767537,,,,Georginio Wijnaldum,3567.0,,,,,,1,From Throw In,Memphis Depay,2988.0,Left Center Forward,42,Netherlands,941,['d349b020-18a4-4c48-8d95-c3cc2abd53a8'],5,,,,,,,,,,,,,,Netherlands,941,00:19:05.343,Pass,
,,,"[96.5, 69.7]",,,,,,,,,,,,2.680371,,,,,,,,,,,,27bfa580-d614-483b-ac81-59d78d65d2fa,804,,"[90.3, 71.6]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,42,Netherlands,941,"['19dc502c-0f7d-4f2d-a69c-44d2cc8e4a85', '595b72e6-b0dd-44e4-968b-a8d86198d0d3', 'd349b020-18a4-4c48-8d95-c3cc2abd53a8']",6,,,,,,,,,,,,,,Netherlands,941,00:19:06.350,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,d349b020-18a4-4c48-8d95-c3cc2abd53a8,803,,"[90.3, 71.6]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,42,Netherlands,941,['dddc7057-5996-4913-942d-8244cb23971b'],6,,,,,,,,,,,,,,Netherlands,941,00:19:06.350,Ball Receipt*,
,,,,,,,,,,,,,,,0.562484,,,,,,,,,,,,595b72e6-b0dd-44e4-968b-a8d86198d0d3,805,,"[24.8, 10.4]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marlos Romero Bonfim,16811.0,Left Wing,42,Netherlands,941,"['19dc502c-0f7d-4f2d-a69c-44d2cc8e4a85', '27bfa580-d614-483b-ac81-59d78d65d2fa', 'aa3f75ca-6ca2-4226-b3a6-646307d831f6']",8,,,,,,,,,,,,,,Ukraine,911,00:19:08.681,Pressure,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,19dc502c-0f7d-4f2d-a69c-44d2cc8e4a85,806,,"[96.5, 69.7]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,42,Netherlands,941,['595b72e6-b0dd-44e4-968b-a8d86198d0d3'],9,,,,,,,,,,,,,,Netherlands,941,00:19:09.030,Miscontrol,True
,,,,,,,,,,,,,,,1.303573,,,,,,,,,,,,aa3f75ca-6ca2-4226-b3a6-646307d831f6,807,,"[98.1, 66.4]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,42,Netherlands,941,"['3722ecab-5ea2-4511-b5e3-1324e38e6a43', '595b72e6-b0dd-44e4-968b-a8d86198d0d3', 'a9afb441-ea20-4f77-a648-9a6565484357']",9,,,,,,,,,,,,,,Netherlands,941,00:19:09.209,Pressure,True
,,,,,,,,,,,,,,,0.619174,,,,,,,,,,,,3722ecab-5ea2-4511-b5e3-1324e38e6a43,808,,"[20.1, 12.0]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vitalii Mykolenko,20827.0,Left Back,42,Netherlands,941,['aa3f75ca-6ca2-4226-b3a6-646307d831f6'],9,,,,,,,,,,,,,,Ukraine,911,00:19:09.250,Pressure,True
,,,,,,,,,,,,,,,0.917695,,,,,,,,,,,,a9afb441-ea20-4f77-a648-9a6565484357,809,,"[18.9, 13.0]",3788746,19,,,,1.1499796,,Right Foot,,,,"[25.3, 27.3]",,Ground Pass,,15.666844,,,,Ruslan Malinovskiy,16557.0,,,,,Recovery,1,Regular Play,Vitalii Mykolenko,20827.0,Left Back,43,Ukraine,911,"['9090e96f-ec99-425c-a5df-118331c03746', 'aa3f75ca-6ca2-4226-b3a6-646307d831f6']",10,,,,,,,,,,,,,,Ukraine,911,00:19:10.469,Pass,True
,,,,,,,,,,,,,,,1.570544,,,,,,,,,,,,ee9667f9-4f49-4c61-890a-91685aef779b,2796,,"[120.0, 0.1]",3788746,64,,,,1.7035012,,Right Foot,,,,"[114.3, 42.8]",,High Pass,True,43.078766,,Incomplete,,Wout Weghorst,7829.0,,True,Inswinging,,Corner,2,From Corner,Memphis Depay,2988.0,Left Center Forward,114,Netherlands,941,"['0dbd79d5-a37d-48c7-94e9-69c9ac5a538f', '9b62f73f-60d0-4cf2-bef1-7aeee121f6af']",11,,,,,,,,,,,,,,Netherlands,941,00:19:11.012,Pass,
,,,,,,,,,True,,,,,,0.534755,,,,,,,,,,,,70d1f861-bf65-4cde-94e4-93400be777eb,810,,"[91.3, 51.3]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,43,Ukraine,911,"['4a092aa5-4ea3-41b9-8121-e9206bd6ccf5', '9090e96f-ec99-425c-a5df-118331c03746']",11,,,,,,,,,,,,,,Netherlands,941,00:19:11.051,Pressure,
,,,,,,,,,,,,,,,1.314414,,,,,,,,,,,,4a092aa5-4ea3-41b9-8121-e9206bd6ccf5,812,,"[25.8, 26.9]",3788746,19,,,,-0.20661575,,Left Foot,,,,"[48.7, 22.1]",,Ground Pass,,23.39765,,,,Roman Yaremchuk,23649.0,,,,,,1,Regular Play,Ruslan Malinovskiy,16557.0,Right Center Midfield,43,Ukraine,911,"['343f6a82-40b7-41f7-abff-c9de13615e3b', '70d1f861-bf65-4cde-94e4-93400be777eb']",11,,,,,,,,,,,,,,Ukraine,911,00:19:11.387,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,9090e96f-ec99-425c-a5df-118331c03746,811,,"[25.3, 27.3]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruslan Malinovskiy,16557.0,Right Center Midfield,43,Ukraine,911,"['70d1f861-bf65-4cde-94e4-93400be777eb', 'a9afb441-ea20-4f77-a648-9a6565484357']",11,,,,,,,,,,,,,,Ukraine,911,00:19:11.387,Ball Receipt*,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,9b62f73f-60d0-4cf2-bef1-7aeee121f6af,2798,,"[5.8, 37.3]",3788746,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vitalii Mykolenko,20827.0,Left Back,114,Netherlands,941,['ee9667f9-4f49-4c61-890a-91685aef779b'],12,,,,,,,,,,,,,,Ukraine,911,00:19:12.582,Clearance,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0dbd79d5-a37d-48c7-94e9-69c9ac5a538f,2797,,"[114.3, 41.4]",3788746,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wout Weghorst,7829.0,Right Center Forward,114,Netherlands,941,['ee9667f9-4f49-4c61-890a-91685aef779b'],12,,,,,,,,,,,,,,Netherlands,941,00:19:12.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,343f6a82-40b7-41f7-abff-c9de13615e3b,813,,"[48.7, 22.1]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,43,Ukraine,911,['4a092aa5-4ea3-41b9-8121-e9206bd6ccf5'],12,,,,,,,,,,,,,,Ukraine,911,00:19:12.701,Ball Receipt*,
,,,"[49.1, 18.4]",,,,,,,,,,,,1.147775,,,,,,,,,,,,5dcb6801-f7ef-409b-8817-b074c2ce1c1a,814,,"[48.7, 22.1]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,43,Ukraine,911,"['343f6a82-40b7-41f7-abff-c9de13615e3b', '629aba4c-f2bd-4b7f-8aa1-91ba25ce6172']",12,,,,,,,,,,,,,,Ukraine,911,00:19:12.701,Carry,
,,,,,,,,,,,,,,,0.654726,,,,,,,,,,,,90ab1f06-8cb6-4bd6-8795-83eff18d7a33,2799,,"[112.2, 46.1]",3788746,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stefan de Vrij,7787.0,Center Back,114,Netherlands,941,['35a0df62-a3e6-43d0-bcb9-eb773666a319'],13,,,,,,,,,,,,,,Netherlands,941,00:19:13.558,Pressure,
,,,,,,,,,,,,,,,1.225714,,,,,,,,,,,,629aba4c-f2bd-4b7f-8aa1-91ba25ce6172,815,,"[49.1, 18.4]",3788746,19,,,,-2.7220342,,Right Foot,,,,"[35.2, 12.2]",,Ground Pass,,15.220053,,,,Oleksandr Zinchenko,3575.0,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,43,Ukraine,911,['d46cdbfb-40af-4fb9-8ae1-dfa316724f47'],13,,,,,,,,,,,,,,Ukraine,911,00:19:13.849,Pass,
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,35a0df62-a3e6-43d0-bcb9-eb773666a319,2800,,"[8.8, 30.8]",3788746,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Serhii Sydorchuk,16514.0,Center Defensive Midfield,114,Netherlands,941,['90ab1f06-8cb6-4bd6-8795-83eff18d7a33'],14,,,,,,,,,,,,,,Ukraine,911,00:19:14.175,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,d46cdbfb-40af-4fb9-8ae1-dfa316724f47,816,,"[35.2, 12.2]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,43,Ukraine,911,['629aba4c-f2bd-4b7f-8aa1-91ba25ce6172'],15,,,,,,,,,,,,,,Ukraine,911,00:19:15.075,Ball Receipt*,
,,,"[35.2, 9.1]",,,,,,,,,,,,1.721992,,,,,,,,,,,,554cc21d-56d0-4b27-889c-2ed3ab2da48f,817,,"[35.2, 12.2]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,43,Ukraine,911,"['d46cdbfb-40af-4fb9-8ae1-dfa316724f47', 'e4024f1a-247f-41d2-a909-e25b98cb6726']",15,,,,,,,,,,,,,,Ukraine,911,00:19:15.075,Carry,
,,,,,,,,,,,,,,,1.206913,,,,,,,,,,,,e4024f1a-247f-41d2-a909-e25b98cb6726,818,,"[35.2, 9.1]",3788746,19,,,,-0.11796822,,Left Foot,,,,"[48.7, 7.5]",,Ground Pass,,13.594484,,,,Roman Yaremchuk,23649.0,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,43,Ukraine,911,['9fb41aaa-fb99-47d6-9bf7-07ec3f83ad75'],16,,,,,,,,,,,,,,Ukraine,911,00:19:16.797,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9fb41aaa-fb99-47d6-9bf7-07ec3f83ad75,819,,"[48.7, 7.5]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,43,Ukraine,911,['e4024f1a-247f-41d2-a909-e25b98cb6726'],18,,,,,,,,,,,,,,Ukraine,911,00:19:18.004,Ball Receipt*,
,,,"[50.3, 9.1]",,,,,,,,,,,,0.618896,,,,,,,,,,,,f76ae6da-e93f-47b6-975e-3394d1a7f492,820,,"[48.7, 7.5]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,43,Ukraine,911,"['6028e7d5-5c76-4e01-8ae3-2137267296df', '9fb41aaa-fb99-47d6-9bf7-07ec3f83ad75', 'a2f939ee-7697-4392-af41-60c8868ed53f']",18,,,,,,,,,,,,,,Ukraine,911,00:19:18.004,Carry,True
,,,,,,,,,,,,,,,0.819001,,,,,,,,,,,,a2f939ee-7697-4392-af41-60c8868ed53f,821,,"[67.8, 69.0]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan de Vrij,7787.0,Center Back,43,Ukraine,911,"['6028e7d5-5c76-4e01-8ae3-2137267296df', 'f76ae6da-e93f-47b6-975e-3394d1a7f492']",18,,,,,,,,,,,,,,Netherlands,941,00:19:18.037,Pressure,
,,,,,,,,,,,,,,,0.699419,,,,,,,,,,,,6028e7d5-5c76-4e01-8ae3-2137267296df,822,,"[50.3, 9.1]",3788746,19,,,,1.7619808,,Right Foot,,,,"[48.5, 18.4]",,Ground Pass,,9.472592,,,,Oleksandr Zinchenko,3575.0,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,43,Ukraine,911,"['672918d6-6b0e-4931-b1a4-ad7d29c0db7a', 'a2f939ee-7697-4392-af41-60c8868ed53f']",18,,,,,,,,,,,,,,Ukraine,911,00:19:18.623,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,672918d6-6b0e-4931-b1a4-ad7d29c0db7a,823,,"[48.5, 18.4]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,43,Ukraine,911,['6028e7d5-5c76-4e01-8ae3-2137267296df'],19,,,,,,,,,,,,,,Ukraine,911,00:19:19.322,Ball Receipt*,
,,,"[50.8, 16.3]",,,,,,,,,,,,0.845703,,,,,,,,,,,,dca3d104-abe4-452e-8dba-3d4242f3b914,824,,"[48.5, 18.4]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,43,Ukraine,911,"['672918d6-6b0e-4931-b1a4-ad7d29c0db7a', 'bc3fe023-1ec9-49af-bd8b-2c94ce1b420f', 'c35551f4-7523-46ee-aeeb-077aa18ef054']",19,,,,,,,,,,,,,,Ukraine,911,00:19:19.322,Carry,True
,,,,,,,,,,,,,,,0.593054,,,,,,,,,,,,c35551f4-7523-46ee-aeeb-077aa18ef054,825,,"[71.9, 63.8]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,43,Ukraine,911,"['bc3fe023-1ec9-49af-bd8b-2c94ce1b420f', 'dca3d104-abe4-452e-8dba-3d4242f3b914']",19,,,,,,,,,,,,,,Netherlands,941,00:19:19.810,Pressure,
,,,,,,,,,,,,,,,1.433246,,,,,,,,,,,,bc3fe023-1ec9-49af-bd8b-2c94ce1b420f,826,,"[50.8, 16.3]",3788746,19,,,,1.8628336,,Left Foot,,,,"[41.3, 47.9]",,Ground Pass,,32.99712,,,,Ruslan Malinovskiy,16557.0,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,43,Ukraine,911,"['82c9fea6-8e7e-4ffe-90dc-17a9469c9c33', 'c35551f4-7523-46ee-aeeb-077aa18ef054']",20,,,,,,,,,,,,,,Ukraine,911,00:19:20.168,Pass,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,42e84d29-0d70-4329-9dcc-90494cdab317,2801,,"[46.9, 54.1]",3788746,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jurriën David Norman Timber,21809.0,Right Center Back,114,Netherlands,941,,20,,,,,,,,,,,,,,Netherlands,941,00:19:20.388,Ball Recovery,
,,,"[49.5, 53.1]",,,,,,,,,,,,1.411587,,,,,,,,,,,,82ed10bb-1034-4421-aa36-2ad565b0325b,2802,,"[46.9, 54.1]",3788746,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jurriën David Norman Timber,21809.0,Right Center Back,114,Netherlands,941,"['42e84d29-0d70-4329-9dcc-90494cdab317', 'd000fbe8-367c-44cb-936e-aee4b4704c3e']",20,,,,,,,,,,,,,,Netherlands,941,00:19:20.388,Carry,
,,,"[43.3, 51.9]",,,,,,,,,,,,1.035671,,,,,,,,,,,,4a15bf60-9ae8-46e0-9b6d-ef7e5225223f,828,,"[41.3, 47.9]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruslan Malinovskiy,16557.0,Right Center Midfield,43,Ukraine,911,"['58376e3f-4589-4df0-8496-8dc3ec6bf8e5', '82c9fea6-8e7e-4ffe-90dc-17a9469c9c33']",21,,,,,,,,,,,,,,Ukraine,911,00:19:21.601,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,82c9fea6-8e7e-4ffe-90dc-17a9469c9c33,827,,"[41.3, 47.9]",3788746,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruslan Malinovskiy,16557.0,Right Center Midfield,43,Ukraine,911,['bc3fe023-1ec9-49af-bd8b-2c94ce1b420f'],21,,,,,,,,,,,,,,Ukraine,911,00:19:21.601,Ball Receipt*,
,,,,,,,,,,,,,,,1.905381,,,,,,,,,,,,d000fbe8-367c-44cb-936e-aee4b4704c3e,2803,,"[49.5, 53.1]",3788746,64,,,,-1.4135159,,Right Foot,,,,"[53.1, 30.4]",,Ground Pass,,22.98369,,,,Frenkie de Jong,8118.0,,,,,,2,From Corner,Jurriën David Norman Timber,21809.0,Right Center Back,114,Netherlands,941,['a8231794-4be8-466f-b98a-955dd442a2dc'],21,,,,,,,,,,,,,,Netherlands,941,00:19:21.800,Pass,
,,,,,,,,,,,,,,,1.492592,,,,,,,,,,,,58376e3f-4589-4df0-8496-8dc3ec6bf8e5,829,,"[43.3, 51.9]",3788746,19,,,,0.9469411,,Left Foot,,,,"[54.6, 67.6]",,Ground Pass,,19.343733,,,,Oleksandr Karavaev,31900.0,,,,,,1,Regular Play,Ruslan Malinovskiy,16557.0,Right Center Midfield,43,Ukraine,911,['0f3ab561-cc4a-4d34-9ce7-390fee957b2e'],22,,,,,,,,,,,,,,Ukraine,911,00:19:22.637,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a8231794-4be8-466f-b98a-955dd442a2dc,2804,,"[53.1, 30.4]",3788746,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Frenkie de Jong,8118.0,Left Defensive Midfield,114,Netherlands,941,['d000fbe8-367c-44cb-936e-aee4b4704c3e'],23,,,,,,,,,,,,,,Netherlands,941,00:19:23.705,Ball Receipt*,
,,,"[55.5, 35.3]",,,,,,,,,,,,2.467754,,,,,,,,,,,,8895299d-5d4e-4ff7-82fb-964a2ad14ca2,2805,,"[53.1, 30.4]",3788746,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Frenkie de Jong,8118.0,Left Defensive Midfield,114,Netherlands,941,"['3c403992-075b-40b8-ad26-2cb3880126a2', 'a8231794-4be8-466f-b98a-955dd442a2dc']",23,,,,,,,,,,,,,,Netherlands,941,00:19:23.705,Carry,
,,,,,,,,,,,,,,,0.91602,,,,,,,,,,,,a5b49ede-1c91-443a-a09c-d2f3eb0f1ab5,831,,"[55.3, 67.3]",3788746,19,,,,1.357858,,No Touch,,,,"[56.9, 74.7]",,Ground Pass,,7.570997,True,,,Andriy Yarmolenko,8830.0,,,,,,1,Regular Play,Oleksandr Karavaev,31900.0,Right Back,43,Ukraine,911,['d81b8d95-3bed-41bc-8214-f257a2797ddf'],24,,,,,,,,,,,,,,Ukraine,911,00:19:24.129,Pass,
